Hotel Name,Price Per Night,Location,Rating,Facilities_Free Wi-Fi,Facilities_Parking,Facilities_Pet-Friendly,Facilities_Pool,Facilities_Restaurant,Facilities_Spa,Preferences_Count
Velez-Andrade,0.7098214285714285,Michaelberg,0.3,True,True,True,True,False,True,5
"Smith, Vazquez and Martinez",0.7879464285714285,Michaelberg,0.8500000000000001,True,True,False,True,True,True,5
Hudson-Miller,0.7946428571428571,West Jason,0.7999999999999998,True,True,True,True,True,True,6
Ford LLC,0.1361607142857143,West Jason,0.1999999999999999,True,False,True,True,True,True,5
Herring-Delgado,0.4888392857142857,West Jason,0.3500000000000001,True,True,True,True,True,True,6
"Smith, Love and Stanton",0.3325892857142857,West Jason,0.75,True,True,True,True,True,True,6
Green-Ward,0.0691964285714285,West Jason,0.3999999999999999,False,True,True,True,True,True,5
Torres-Wilson,0.9642857142857144,West Jason,0.0,True,True,True,True,True,True,6
Glass Inc,0.2834821428571428,Ballardberg,0.7000000000000002,True,True,True,True,False,True,5
"Vincent, Owens and Zimmerman",0.0334821428571428,Ballardberg,0.3999999999999999,True,True,True,True,True,True,6
"Chen, Morris and Singleton",0.1584821428571428,Ballardberg,0.3500000000000001,False,True,True,True,True,True,5
Woods LLC,0.4977678571428571,Ballardberg,0.5499999999999998,True,True,True,False,True,True,5
Perkins-Holland,0.9352678571428572,Ballardberg,0.7999999999999998,True,True,True,True,True,True,6
"Bailey, Johnson and Lee",0.8616071428571428,Ballardberg,0.1,True,True,True,True,True,True,6
Sweeney-Carpenter,0.6272321428571428,North Theresa,0.75,True,True,True,True,True,True,6
Parker Group,0.1004464285714285,North Theresa,0.5,True,True,True,True,True,True,6
Craig and Sons,0.8660714285714285,North Theresa,0.4499999999999999,True,True,True,True,True,True,6
Rodriguez and Sons,0.2321428571428571,North Theresa,0.7999999999999998,True,True,True,True,True,True,6
Jefferson-Wallace,0.4955357142857143,North Theresa,0.6499999999999999,True,True,True,True,True,False,5
Martinez-Brown,0.1205357142857142,North Theresa,0.05,True,True,True,False,True,True,5
Harris-Miller,0.3035714285714285,East Devinhaven,0.9500000000000002,True,True,True,True,False,True,5
Patterson Group,0.25,East Devinhaven,0.3,False,True,True,True,True,True,5
Cox-Miller,0.1517857142857143,East Devinhaven,0.1,False,True,True,True,True,True,5
Alvarez-Gonzales,0.2522321428571428,East Devinhaven,0.4499999999999999,True,True,True,True,False,True,5
Rogers Inc,0.6696428571428571,East Devinhaven,0.8500000000000001,True,False,False,True,True,True,4
Boyd-Villegas,0.0491071428571428,East Devinhaven,0.8500000000000001,True,True,True,True,False,True,5
"Smith, Gross and King",0.0290178571428571,Port Deborah,0.25,True,True,True,True,True,False,5
Hernandez-Stewart,0.2834821428571428,Port Deborah,0.5,True,False,True,True,True,True,5
"Miller, Lee and Clark",0.2008928571428571,Port Deborah,0.1499999999999999,False,True,True,True,True,False,4
"Barnett, Wallace and Juarez",0.6205357142857143,Port Deborah,0.4499999999999999,True,True,True,True,True,True,6
Cabrera-Smith,0.2410714285714285,Port Deborah,0.1499999999999999,True,True,True,True,True,False,5
Gonzalez-Espinoza,0.7366071428571428,Port Deborah,0.6000000000000001,False,True,True,True,True,False,4
Williams Group,0.3058035714285714,East Kaitlyn,0.3500000000000001,True,True,True,True,True,True,6
Daniel-Sims,0.6383928571428571,East Kaitlyn,0.5499999999999998,True,True,True,True,True,True,6
"Joyce, Brown and Davidson",0.9375,East Kaitlyn,0.25,True,True,True,True,True,True,6
"Tucker, Miller and Zhang",0.234375,East Kaitlyn,0.75,True,False,True,True,True,True,5
Sullivan-Williams,0.3995535714285714,East Kaitlyn,0.6000000000000001,True,False,False,True,True,True,4
"Daniels, Moore and White",0.9799107142857144,East Kaitlyn,0.7999999999999998,False,True,True,True,True,True,5
Foley-Rubio,0.3370535714285714,Sawyerburgh,0.8999999999999999,True,True,True,True,True,True,6
Hudson Group,0.609375,Sawyerburgh,0.1999999999999999,True,True,True,True,True,False,5
Lopez-Torres,0.8727678571428571,Sawyerburgh,0.7000000000000002,True,True,True,True,True,False,5
Ford LLC,0.1361607142857143,Sawyerburgh,0.1999999999999999,False,True,True,True,True,True,5
Morgan-Pierce,0.8839285714285714,Sawyerburgh,0.3999999999999999,False,True,True,True,True,True,5
"Brown, Caldwell and Mason",0.2834821428571428,Sawyerburgh,0.9500000000000002,True,True,True,False,True,True,5
"Cobb, Kelly and York",0.7991071428571428,West Mollyport,0.8999999999999999,True,True,True,True,True,True,6
"Rivera, Hudson and Hall",0.9017857142857144,West Mollyport,0.5499999999999998,True,True,True,True,True,True,6
"Garner, Anderson and Cochran",0.21875,West Mollyport,0.3,True,True,True,True,True,True,6
Vasquez-Jones,0.6741071428571428,West Mollyport,0.6499999999999999,True,True,True,True,True,True,6
"Conley, Alvarado and Miller",0.2120535714285714,West Mollyport,0.1499999999999999,True,True,True,True,False,True,5
Marquez-Tran,0.6138392857142857,West Mollyport,0.3,True,True,False,True,True,True,5
Mcbride-Nichols,0.3638392857142857,Hayeston,0.7000000000000002,True,True,True,True,False,True,5
"Padilla, Hale and Turner",0.3861607142857143,Hayeston,0.1,True,True,True,True,True,True,6
Thompson PLC,0.8571428571428571,Hayeston,1.0,True,False,True,True,True,True,5
White Inc,0.6830357142857143,Hayeston,0.7000000000000002,True,False,True,True,True,True,5
Stephens PLC,0.5334821428571428,Hayeston,0.1,False,False,True,True,True,True,4
"Patterson, Baker and Anderson",0.4441964285714286,Hayeston,0.05,True,True,False,True,True,True,5
Butler LLC,0.2924107142857143,New Paulbury,0.05,True,True,True,True,True,True,6
"Holt, Cross and Aguilar",0.6049107142857143,New Paulbury,0.5,True,False,True,True,True,True,5
Hickman and Sons,0.6473214285714285,New Paulbury,0.3500000000000001,False,True,True,True,True,True,5
Weber-Todd,0.453125,New Paulbury,0.6499999999999999,True,True,True,True,True,True,6
Cain and Sons,0.3683035714285714,New Paulbury,0.7000000000000002,True,True,True,False,True,False,4
Burnett Group,0.796875,New Paulbury,0.3999999999999999,False,True,True,True,True,True,5
Miller Inc,0.6026785714285714,Stevenburgh,0.1999999999999999,True,True,True,True,True,True,6
"Santiago, Boyd and Wood",0.65625,Stevenburgh,0.1499999999999999,True,True,True,False,True,True,5
"Rodgers, Winters and Welch",0.3214285714285714,Stevenburgh,0.3999999999999999,True,True,True,True,True,True,6
Andrews-Cervantes,0.7455357142857143,Stevenburgh,0.4499999999999999,True,True,True,False,True,False,4
Clark Inc,0.96875,Stevenburgh,0.0,True,True,True,True,True,True,6
"Rodriguez, Campbell and Kline",0.8058035714285714,Stevenburgh,0.8999999999999999,True,True,True,True,True,True,6
Moreno-Chavez,0.9799107142857144,New Jamesmouth,0.75,True,True,False,True,True,True,5
"Hernandez, Garcia and Ramos",0.6674107142857143,New Jamesmouth,0.7000000000000002,True,True,False,True,True,True,5
Carey Ltd,0.0691964285714285,New Jamesmouth,0.7999999999999998,False,False,True,False,True,True,3
"Mckinney, Jensen and Chambers",0.421875,New Jamesmouth,0.7000000000000002,True,True,False,True,True,True,5
Crawford-Jackson,0.4933035714285714,New Jamesmouth,0.5,True,True,False,True,True,False,4
Marquez Group,0.3571428571428571,New Jamesmouth,0.7000000000000002,True,False,True,True,True,True,5
"Thompson, Mason and Martin",0.1428571428571428,East Jaredstad,0.75,True,True,True,True,True,True,6
Giles-Hurst,0.5491071428571428,East Jaredstad,0.7999999999999998,True,True,True,True,True,True,6
Neal and Sons,0.0647321428571428,East Jaredstad,0.05,True,True,True,True,True,True,6
Nguyen Group,0.640625,East Jaredstad,0.5,True,True,True,True,True,True,6
Robinson PLC,0.4285714285714286,East Jaredstad,0.1999999999999999,True,True,False,False,True,True,4
Collins-Jimenez,0.0044642857142857,East Jaredstad,0.6000000000000001,True,True,True,False,True,True,5
"Adams, Jones and Perez",0.4955357142857143,Lake Matthew,0.3500000000000001,True,True,False,True,True,True,5
Silva-Davis,0.3794642857142857,Lake Matthew,0.9500000000000002,True,True,True,True,True,True,6
Burns-Brooks,0.7366071428571428,Lake Matthew,0.4499999999999999,True,True,True,True,True,True,6
Patterson-Hansen,0.9799107142857144,Lake Matthew,0.1,True,True,True,True,False,True,5
"Matthews, Crosby and Anderson",0.34375,Lake Matthew,0.1,True,False,True,False,True,True,4
"Rodgers, Winters and Welch",0.3214285714285714,Lake Matthew,0.3999999999999999,True,True,False,True,False,True,4
Crawford-Hatfield,0.7455357142857143,Port Robertborough,0.3500000000000001,True,True,True,False,True,True,5
Baker-Gonzalez,0.3035714285714285,Port Robertborough,0.1999999999999999,True,True,True,True,True,True,6
Frazier and Sons,0.0290178571428571,Port Robertborough,0.7999999999999998,True,True,True,True,False,True,5
"Burke, Long and Brown",0.1249999999999999,Port Robertborough,0.5,True,False,True,True,True,True,5
Thomas Ltd,0.5111607142857143,Port Robertborough,1.0,True,False,True,False,True,True,4
Johnson LLC,0.2924107142857143,Port Robertborough,0.5499999999999998,False,True,True,True,True,True,5
Thomas Ltd,0.59375,New Daniel,0.8999999999999999,True,False,True,True,True,True,5
Woods LLC,0.4977678571428571,New Daniel,0.5499999999999998,True,True,True,True,True,True,6
"Joyce, Brown and Davidson",0.9375,New Daniel,0.25,True,True,True,True,True,False,5
Torres-Wilson,0.9642857142857144,New Daniel,0.0,True,False,True,True,True,True,5
"Smith, Gross and King",0.0290178571428571,New Daniel,0.25,True,True,False,True,True,True,5
"Coleman, Black and Freeman",0.921875,New Daniel,0.4499999999999999,True,True,True,False,True,False,4
Nichols and Sons,0.9419642857142856,Stacyhaven,0.5499999999999998,True,True,False,True,True,True,5
Meyer-Jordan,0.4776785714285714,Stacyhaven,0.1999999999999999,True,True,True,True,True,True,6
Johnson-Dunn,0.8794642857142857,Stacyhaven,0.5499999999999998,True,True,True,True,True,False,5
Odom and Sons,0.9821428571428572,Stacyhaven,0.7000000000000002,True,False,True,True,True,True,5
Cochran and Sons,0.3549107142857143,Stacyhaven,0.4499999999999999,True,False,True,True,True,True,5
Garcia Ltd,0.4084821428571428,Stacyhaven,0.3,True,True,True,True,False,False,4
"Sanchez, Fleming and Hernandez",0.7075892857142857,Biancaton,0.7000000000000002,True,True,True,True,True,False,5
Merritt PLC,0.1116071428571428,Biancaton,0.6499999999999999,True,False,True,True,True,False,4
"Cooper, Green and Villegas",0.6607142857142857,Biancaton,0.8999999999999999,True,True,True,True,True,True,6
"Copeland, Johnson and Walls",0.5758928571428571,Biancaton,0.75,True,True,True,False,True,True,5
Daniels PLC,0.15625,Biancaton,0.6499999999999999,True,False,True,True,True,True,5
"Salazar, Bray and Graham",0.7991071428571428,Biancaton,0.1999999999999999,True,False,False,True,True,True,4
Walker-Fuller,0.4241071428571428,Port Katelyn,0.6000000000000001,True,True,True,True,True,True,6
Frazier and Sons,0.0290178571428571,Port Katelyn,0.7999999999999998,True,True,False,True,True,True,5
Wilson-Johnson,0.4107142857142857,Port Katelyn,0.3999999999999999,True,True,True,False,True,True,5
Russell-Taylor,0.7678571428571428,Port Katelyn,0.75,True,True,True,False,True,True,5
"Douglas, Thomas and Garza",0.6473214285714285,Port Katelyn,0.1499999999999999,True,False,False,True,True,True,4
Brown-Wallace,0.6517857142857143,Port Katelyn,0.4499999999999999,False,True,False,True,True,True,4
Morris-Leonard,0.2522321428571428,Smithfort,0.05,False,True,True,True,True,True,5
Rivera Inc,0.8348214285714285,Smithfort,0.75,True,True,True,True,True,False,5
"Schmidt, Cunningham and Harrington",0.7790178571428571,Smithfort,0.6499999999999999,True,True,True,False,True,True,5
Cook-Parrish,0.7879464285714285,Smithfort,0.25,True,True,True,True,True,True,6
"Ellis, Johnson and Cruz",0.0602678571428571,Smithfort,0.3,False,False,True,True,True,True,4
"Howell, Vaughn and Jackson",0.5290178571428571,Smithfort,0.7000000000000002,True,False,True,True,True,True,5
"Murphy, Goodman and Chapman",0.9486607142857144,South Brian,0.4499999999999999,True,True,True,False,True,True,5
Barron-Oconnell,0.4308035714285714,South Brian,0.6000000000000001,True,True,True,True,True,True,6
Stanton-Bailey,0.0424107142857142,South Brian,0.8999999999999999,True,True,False,True,True,False,4
Poole Ltd,0.8883928571428571,South Brian,0.4499999999999999,True,True,False,True,True,False,4
Crawford-Rangel,0.0803571428571428,South Brian,0.3999999999999999,True,True,False,True,False,True,4
Kim-Choi,0.4933035714285714,South Brian,0.5499999999999998,True,False,True,True,True,False,4
Ferrell Ltd,0.0379464285714285,Port Kimberlyton,0.8999999999999999,True,True,True,False,True,True,5
Smith Inc,0.8638392857142857,Port Kimberlyton,0.3,True,False,True,True,True,True,5
"Webb, Kramer and Martinez",0.5401785714285714,Port Kimberlyton,0.25,True,False,True,True,True,False,4
Jimenez and Sons,0.9866071428571428,Port Kimberlyton,0.6499999999999999,True,True,True,True,True,True,6
Spencer-Graham,0.8236607142857143,Port Kimberlyton,0.6000000000000001,True,True,True,True,True,True,6
"Lewis, Clark and Wilson",0.8392857142857143,Port Kimberlyton,0.7999999999999998,True,True,True,True,False,True,5
"Valdez, Mcdonald and Jones",0.8549107142857143,Sheppardmouth,0.1,True,True,True,True,True,False,5
"Mccoy, Osborne and Douglas",0.75,Sheppardmouth,0.5499999999999998,True,True,True,True,False,True,5
Dixon-Baker,0.7477678571428571,Sheppardmouth,0.4499999999999999,True,True,True,False,True,True,5
Cunningham Inc,0.859375,Sheppardmouth,0.4499999999999999,True,True,True,True,False,True,5
Leonard LLC,0.8772321428571428,Sheppardmouth,0.6499999999999999,True,True,False,True,True,True,5
"Howard, Reese and Martinez",0.6607142857142857,Sheppardmouth,0.75,False,True,True,True,True,True,5
Sanchez LLC,0.0491071428571428,East Katelynside,0.8999999999999999,True,True,True,True,True,True,6
"Alvarez, Moon and Sexton",0.7723214285714285,East Katelynside,0.4499999999999999,True,True,True,True,True,True,6
"Smith, Davis and Thornton",0.7566964285714285,East Katelynside,0.5499999999999998,True,True,True,True,True,True,6
Munoz Group,0.3482142857142857,East Katelynside,0.4499999999999999,True,True,True,False,True,True,5
Vega Ltd,0.2611607142857143,East Katelynside,0.75,True,True,True,True,True,True,6
Frazier LLC,0.6852678571428571,East Katelynside,0.6499999999999999,True,True,True,True,True,True,6
"Sanchez, Steele and Evans",0.6808035714285714,Lisaside,0.6499999999999999,True,True,True,True,True,True,6
Butler LLC,0.3816964285714285,Lisaside,0.1499999999999999,True,True,True,False,True,True,5
"Bailey, Johnson and Lee",0.8616071428571428,Lisaside,0.1,True,True,True,True,True,True,6
Rhodes-Tucker,0.9508928571428572,Lisaside,0.9500000000000002,True,True,False,True,True,True,5
"Sanchez, Fleming and Hernandez",0.7075892857142857,Lisaside,0.7000000000000002,True,False,False,True,True,True,4
Stanley-Gibson,0.8638392857142857,Lisaside,0.75,False,False,True,True,False,True,3
Lozano LLC,0.2299107142857143,Port James,0.75,True,True,True,True,True,True,6
"Peters, Mason and Gregory",0.9441964285714284,Port James,0.8999999999999999,True,True,True,True,True,True,6
Bush LLC,0.5870535714285714,Port James,0.05,True,True,True,False,True,True,5
"Melendez, Davis and Farrell",0.265625,Port James,0.4499999999999999,True,True,True,True,True,True,6
Owens-Smith,0.3727678571428571,Port James,0.8500000000000001,True,False,True,True,True,True,5
"Miller, Brown and Parsons",0.3705357142857143,Port James,0.8999999999999999,False,True,True,True,True,True,5
"Ashley, Wilson and Brown",0.3816964285714285,North Leonardmouth,0.75,True,True,False,True,True,True,5
"Flores, Marquez and Parker",0.7299107142857143,North Leonardmouth,0.4499999999999999,True,True,False,True,True,True,5
"Smith, Love and Stanton",0.3325892857142857,North Leonardmouth,0.75,True,True,True,True,True,True,6
Coleman-Vargas,0.5044642857142857,North Leonardmouth,0.9500000000000002,True,True,True,True,True,True,6
"Johnson, Ball and Torres",0.1138392857142857,North Leonardmouth,0.4499999999999999,True,True,False,True,True,True,5
Collins Group,0.2165178571428571,North Leonardmouth,0.5499999999999998,True,True,False,True,True,True,5
"Ochoa, Harrington and Rhodes",0.4352678571428571,West Willieport,0.4499999999999999,True,True,False,True,True,True,5
Garcia-Johnson,0.1763392857142857,West Willieport,0.3999999999999999,True,True,True,True,True,True,6
Obrien-Evans,0.71875,West Willieport,1.0,True,True,True,True,True,True,6
Brown-Henderson,0.3258928571428571,West Willieport,0.6000000000000001,True,True,True,True,False,True,5
Johnson LLC,0.9486607142857144,West Willieport,0.5499999999999998,True,True,True,True,True,True,6
Bentley and Sons,0.2433035714285714,West Willieport,0.3500000000000001,False,False,True,True,True,True,4
Morris-Davis,0.1785714285714285,New Ritamouth,0.5499999999999998,True,False,True,True,True,True,5
"Valdez, Mcdonald and Jones",0.8549107142857143,New Ritamouth,0.1,True,True,True,True,True,True,6
"Torres, Dudley and Mercer",0.25,New Ritamouth,0.8999999999999999,True,True,True,False,True,True,5
